key,city,country,variant,pattern,instance_seed,n_customers,n_stations,undirected_pair_count,fraction_asymmetric_pairs,median_asymmetry,mean_asymmetry,P90,P95,P99,max_asymmetry,median_absolute_direction_difference_m,P95_absolute_direction_difference_m,tt_undirected_pair_count,tt_fraction_asymmetric_pairs,tt_median_asymmetry,tt_mean_asymmetry,tt_P90,tt_P95,tt_P99,tt_max_asymmetry,tt_median_absolute_direction_difference_m,tt_P95_absolute_direction_difference_m
Casablanca|classic_evrptw|c|80|20|10001,Casablanca,Morocco,classic_evrptw,c,10001,80,20,5050,0.9162376237623763,0.01584497239410773,0.0656629027489333,0.12899810057808142,0.3285264421146464,1.0894416981906356,1.9300469861854865,161.7207231165421,1557.4100005685154,5050,0.9443564356435643,0.05613211345252776,0.09564184790443936,0.1765360352845302,0.30661017065002827,1.0366779701194555,1.8921798322050742,60.395729715372454,241.2887057087578
Casablanca|classic_evrptw|c|80|20|10002,Casablanca,Morocco,classic_evrptw,c,10002,80,20,5050,0.8578217821782178,0.011542949491859751,0.05050858948976977,0.09377513517628172,0.24436130280027704,0.7980904808750721,1.713412625510033,137.44202633224995,1244.3092572587848,5050,0.9306930693069307,0.04348510779587471,0.08012172627351173,0.17438748430807888,0.29646378113138455,0.7730279552033249,1.7387342997018174,44.232102863137015,210.93167913896184
Casablanca|classic_evrptw|c|80|20|10003,Casablanca,Morocco,classic_evrptw,c,10003,80,20,5050,0.9235643564356436,0.016451400890685967,0.052138069867020846,0.10193519790156473,0.21753137172339634,0.7542392694091608,1.7464304318120947,149.88755805442725,898.0922185456683,5050,0.9423762376237623,0.05396483504958169,0.07520550061500163,0.12171726034327518,0.22579609902634273,0.6989383451313868,1.67777488804027,47.023610805030955,126.702811672503
Casablanca|classic_evrptw|c|80|20|10004,Casablanca,Morocco,classic_evrptw,c,10004,80,20,5050,0.8863366336633663,0.011010223524841701,0.04644600045248186,0.08973748833804944,0.23920773892742564,0.6599768365787384,1.6361399020302263,130.73850465056285,1244.3092572587848,5050,0.9376237623762376,0.045452611072397994,0.08008096844996654,0.17052955119859228,0.29921816950749913,0.7330332220988777,1.7387342997018174,44.69232755131287,215.81145741048488
Casablanca|classic_evrptw|c|80|20|10005,Casablanca,Morocco,classic_evrptw,c,10005,80,20,5050,0.9217821782178218,0.010982087374758006,0.03971084239214032,0.06728880164815766,0.14869082082096494,0.5205015312000062,1.7198102942681646,105.60785731387023,789.1979436762307,5050,0.9356435643564357,0.05125601519273542,0.06899533662797484,0.12578198308418778,0.16942858478419362,0.618025717592054,1.5821631398170373,43.99569436236516,174.20188068204246
Casablanca|classic_evrptw|c|80|20|10006,Casablanca,Morocco,classic_evrptw,c,10006,80,20,5050,0.8928712871287129,0.010694616657149422,0.038463690201038306,0.06584622719988521,0.1600871604481639,0.6319046460541294,1.5418713053668864,123.53590813917435,729.0841797157861,5050,0.9273267326732674,0.036655535818299646,0.061870891176210065,0.10519350754137108,0.2268233743721,0.6024900772863782,1.4150956509150026,39.38368000265268,128.78335735249038
Casablanca|classic_evrptw|c|80|20|10007,Casablanca,Morocco,classic_evrptw,c,10007,80,20,5050,0.879009900990099,0.009618010947239495,0.038900340530043376,0.06581353484889893,0.189240134984196,0.5888789224781873,1.7668940202618808,104.71876331015847,651.0467499102887,5050,0.9396039603960396,0.04321246659007946,0.0643283240186618,0.1320067265575042,0.2040050799775262,0.5174529494796127,1.8417179888191997,38.69497683987004,121.77860654193591
Casablanca|classic_evrptw|c|80|20|10008,Casablanca,Morocco,classic_evrptw,c,10008,80,20,5050,0.9255445544554456,0.016452375022335708,0.04344088710828916,0.07232162229287721,0.1867871086162573,0.5838596318462671,1.7198102942681646,173.13959316888213,770.2295541678977,5050,0.9487128712871287,0.046942294512409395,0.06902708297840138,0.12748320794255674,0.2184933518909504,0.6076741633884943,1.5821631398170373,45.48013371681721,152.77405473445992
Casablanca|classic_evrptw|c|80|20|10009,Casablanca,Morocco,classic_evrptw,c,10009,80,20,5050,0.9227722772277228,0.01050503683415855,0.035961299769743896,0.04675020924068844,0.1344605361089987,0.737500250327267,1.8921834618405884,122.34871369593657,521.7435751286313,5050,0.9148514851485149,0.03728777559148452,0.05775026891430582,0.09504453915338304,0.17804367180634184,0.5930619865606602,1.892183461840588,35.63165223051749,128.4936200166313
Casablanca|classic_evrptw|c|80|20|10010,Casablanca,Morocco,classic_evrptw,c,10010,80,20,5050,0.9093069306930693,0.008874441429471459,0.032163488268997335,0.04743450576827659,0.09780744148497206,0.5085001863372745,1.7198102942681646,85.91753364270471,706.89317773207,5050,0.924950495049505,0.039901416580272894,0.05730448768002418,0.09129163532502532,0.15160963143998746,0.5239491824107066,1.5821631398170373,38.27413731463065,123.72337204242572
